profileID,respID,qID,altID,obsID,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,Indoor_air_Quality,number_of_burners,image
203,708,2,2,5658,Electric,800,7,5,5,e5.jpg
120,708,2,3,5658,Induction,500,7,5,4,i4.jpg
109,708,3,1,5659,Gas,500,6,5,4,g4.jpg
128,708,3,2,5659,Electric,500,8,5,4,e4.jpg
48,708,3,3,5659,Induction,500,8,5,3,i3.jpg
55,708,4,1,5660,Gas,500,6,10,3,g3.jpg
200,708,4,2,5660,Electric,500,7,5,5,e5.jpg
69,708,4,3,5660,Induction,800,7,10,3,i3.jpg
202,708,5,1,5661,Gas,800,7,5,5,g5.jpg
107,708,5,2,5661,Electric,1500,8,0,4,e4.jpg
66,708,5,3,5661,Induction,500,7,10,3,i3.jpg
91,708,6,1,5662,Gas,500,7,0,4,g4.jpg
8,708,6,2,5662,Electric,1500,6,0,3,e3.jpg
27,708,6,3,5662,Induction,1500,8,0,3,i3.jpg
172,708,7,1,5663,Gas,500,7,0,5,g5.jpg
38,708,7,2,5663,Electric,500,7,5,3,e3.jpg
51,708,7,3,5663,Induction,800,8,5,3,i3.jpg
13,708,8,1,5664,Gas,800,7,0,3,g3.jpg
38,708,8,2,5664,Electric,500,7,5,3,e3.jpg
171,708,8,3,5664,Induction,1500,6,0,5,i5.jpg
85,709,1,1,5665,Gas,800,6,0,4,g4.jpg
5,709,1,2,5665,Electric,800,6,0,3,e3.jpg
96,709,1,3,5665,Induction,800,7,0,4,i4.jpg
241,709,2,1,5666,Gas,1500,8,10,5,g5.jpg
80,709,2,2,5666,Electric,1500,8,10,3,e3.jpg
159,709,2,3,5666,Induction,800,8,10,4,i4.jpg
82,709,3,1,5667,Gas,500,6,0,4,g4.jpg
2,709,3,2,5667,Electric,500,6,0,3,e3.jpg
204,709,3,3,5667,Induction,800,7,5,5,i5.jpg
202,709,4,1,5668,Gas,800,7,5,5,g5.jpg
236,709,4,2,5668,Electric,500,8,10,5,e5.jpg
240,709,4,3,5668,Induction,800,8,10,5,i5.jpg
169,709,5,1,5669,Gas,1500,6,0,5,g5.jpg
230,709,5,2,5669,Electric,800,7,10,5,e5.jpg
12,709,5,3,5669,Induction,500,7,0,3,i3.jpg
187,709,6,1,5670,Gas,1500,8,0,5,g5.jpg
11,709,6,2,5670,Electric,500,7,0,3,e3.jpg
186,709,6,3,5670,Induction,800,8,0,5,i5.jpg
103,709,7,1,5671,Gas,800,8,0,4,g4.jpg
74,709,7,2,5671,Electric,500,8,10,3,e3.jpg
42,709,7,3,5671,Induction,800,7,5,3,i3.jpg
145,709,8,1,5672,Gas,500,7,10,4,g4.jpg
200,709,8,2,5672,Electric,500,7,5,5,e5.jpg
114,709,8,3,5672,Induction,800,6,5,4,i4.jpg
61,710,1,1,5673,Gas,1500,6,10,3,g3.jpg
179,710,1,2,5673,Electric,1500,7,0,5,e5.jpg
63,710,1,3,5673,Induction,1500,6,10,3,i3.jpg
217,710,2,1,5674,Gas,500,6,10,5,g5.jpg
179,710,2,2,5674,Electric,1500,7,0,5,e5.jpg
21,710,2,3,5674,Induction,500,8,0,3,i3.jpg
229,710,3,1,5675,Gas,800,7,10,5,g5.jpg
44,710,3,2,5675,Electric,1500,7,5,3,e3.jpg
204,710,3,3,5675,Induction,800,7,5,5,i5.jpg
169,710,4,1,5676,Gas,1500,6,0,5,g5.jpg
170,710,4,2,5676,Electric,1500,6,0,5,e5.jpg
171,710,4,3,5676,Induction,1500,6,0,5,i5.jpg
31,710,5,1,5677,Gas,800,6,5,3,g3.jpg
203,710,5,2,5677,Electric,800,7,5,5,e5.jpg
108,710,5,3,5677,Induction,1500,8,0,4,i4.jpg
34,710,6,1,5678,Gas,1500,6,5,3,g3.jpg
200,710,6,2,5678,Electric,500,7,5,5,e5.jpg
27,710,6,3,5678,Induction,1500,8,0,3,i3.jpg
100,710,7,1,5679,Gas,500,8,0,4,g4.jpg
29,710,7,2,5679,Electric,500,6,5,3,e3.jpg
135,710,7,3,5679,Induction,1500,8,5,4,i4.jpg
58,710,8,1,5680,Gas,800,6,10,3,g3.jpg
200,710,8,2,5680,Electric,500,7,5,5,e5.jpg
24,710,8,3,5680,Induction,800,8,0,3,i3.jpg
217,711,1,1,5681,Gas,500,6,10,5,g5.jpg
224,711,1,2,5681,Electric,1500,6,10,5,e5.jpg
117,711,1,3,5681,Induction,1500,6,5,4,i4.jpg
166,711,2,1,5682,Gas,800,6,0,5,g5.jpg
119,711,2,2,5682,Electric,500,7,5,4,e4.jpg
183,711,2,3,5682,Induction,500,8,0,5,i5.jpg
235,711,3,1,5683,Gas,500,8,10,5,g5.jpg
110,711,3,2,5683,Electric,500,6,5,4,e4.jpg
171,711,3,3,5683,Induction,1500,6,0,5,i5.jpg
226,711,4,1,5684,Gas,500,7,10,5,g5.jpg
32,711,4,2,5684,Electric,800,6,5,3,e3.jpg
57,711,4,3,5684,Induction,500,6,10,3,i3.jpg
61,711,5,1,5685,Gas,1500,6,10,3,g3.jpg
155,711,5,2,5685,Electric,500,8,10,4,e4.jpg
129,711,5,3,5685,Induction,500,8,5,4,i4.jpg
130,711,6,1,5686,Gas,800,8,5,4,g4.jpg
41,711,6,2,5686,Electric,800,7,5,3,e3.jpg
87,711,6,3,5686,Induction,800,6,0,4,i4.jpg
118,711,7,1,5687,Gas,500,7,5,4,g4.jpg
56,711,7,2,5687,Electric,500,6,10,3,e3.jpg
222,711,7,3,5687,Induction,800,6,10,5,i5.jpg
211,711,8,1,5688,Gas,800,8,5,5,g5.jpg
89,711,8,2,5688,Electric,1500,6,0,4,e4.jpg
240,711,8,3,5688,Induction,800,8,10,5,i5.jpg
178,712,1,1,5689,Gas,1500,7,0,5,g5.jpg
131,712,1,2,5689,Electric,800,8,5,4,e4.jpg
168,712,1,3,5689,Induction,800,6,0,5,i5.jpg
16,712,2,1,5690,Gas,1500,7,0,3,g3.jpg
188,712,2,2,5690,Electric,1500,8,0,5,e5.jpg
117,712,2,3,5690,Induction,1500,6,5,4,i4.jpg
232,712,3,1,5691,Gas,1500,7,10,5,g5.jpg
176,712,3,2,5691,Electric,800,7,0,5,e5.jpg
234,712,3,3,5691,Induction,1500,7,10,5,i5.jpg
223,712,4,1,5692,Gas,1500,6,10,5,g5.jpg
68,712,4,2,5692,Electric,800,7,10,3,e3.jpg
186,712,4,3,5692,Induction,800,8,0,5,i5.jpg
199,712,5,1,5693,Gas,500,7,5,5,g5.jpg
176,712,5,2,5693,Electric,800,7,0,5,e5.jpg
3,712,5,3,5693,Induction,500,6,0,3,i3.jpg
49,712,6,1,5694,Gas,800,8,5,3,g3.jpg
32,712,6,2,5694,Electric,800,6,5,3,e3.jpg
201,712,6,3,5694,Induction,500,7,5,5,i5.jpg
40,712,7,1,5695,Gas,800,7,5,3,g3.jpg
131,712,7,2,5695,Electric,800,8,5,4,e4.jpg
132,712,7,3,5695,Induction,800,8,5,4,i4.jpg
130,712,8,1,5696,Gas,800,8,5,4,g4.jpg
29,712,8,2,5696,Electric,500,6,5,3,e3.jpg
144,712,8,3,5696,Induction,1500,6,10,4,i4.jpg
70,713,1,1,5697,Gas,1500,7,10,3,g3.jpg
95,713,1,2,5697,Electric,800,7,0,4,e4.jpg
216,713,1,3,5697,Induction,1500,8,5,5,i5.jpg
79,713,2,1,5698,Gas,1500,8,10,3,g3.jpg
35,713,2,2,5698,Electric,1500,6,5,3,e3.jpg
87,713,2,3,5698,Induction,800,6,0,4,i4.jpg
61,713,3,1,5699,Gas,1500,6,10,3,g3.jpg
179,713,3,2,5699,Electric,1500,7,0,5,e5.jpg
225,713,3,3,5699,Induction,1500,6,10,5,i5.jpg
10,713,4,1,5700,Gas,500,7,0,3,g3.jpg
104,713,4,2,5700,Electric,800,8,0,4,e4.jpg
135,713,4,3,5700,Induction,1500,8,5,4,i4.jpg
49,713,5,1,5701,Gas,800,8,5,3,g3.jpg
176,713,5,2,5701,Electric,800,7,0,5,e5.jpg
18,713,5,3,5701,Induction,1500,7,0,3,i3.jpg
163,713,6,1,5702,Gas,500,6,0,5,g5.jpg
203,713,6,2,5702,Electric,800,7,5,5,e5.jpg
69,713,6,3,5702,Induction,800,7,10,3,i3.jpg
97,713,7,1,5703,Gas,1500,7,0,4,g4.jpg
143,713,7,2,5703,Electric,1500,6,10,4,e4.jpg
207,713,7,3,5703,Induction,1500,7,5,5,i5.jpg
52,713,8,1,5704,Gas,1500,8,5,3,g3.jpg
203,713,8,2,5704,Electric,800,7,5,5,e5.jpg
36,713,8,3,5704,Induction,1500,6,5,3,i3.jpg
211,714,1,1,5705,Gas,800,8,5,5,g5.jpg
155,714,1,2,5705,Electric,500,8,10,4,e4.jpg
207,714,1,3,5705,Induction,1500,7,5,5,i5.jpg
25,714,2,1,5706,Gas,1500,8,0,3,g3.jpg
200,714,2,2,5706,Electric,500,7,5,5,e5.jpg
144,714,2,3,5706,Induction,1500,6,10,4,i4.jpg
97,714,3,1,5707,Gas,1500,7,0,4,g4.jpg
71,714,3,2,5707,Electric,1500,7,10,3,e3.jpg
111,714,3,3,5707,Induction,500,6,5,4,i4.jpg
202,714,4,1,5708,Gas,800,7,5,5,g5.jpg
71,714,4,2,5708,Electric,1500,7,10,3,e3.jpg
135,714,4,3,5708,Induction,1500,8,5,4,i4.jpg
46,714,5,1,5709,Gas,500,8,5,3,g3.jpg
98,714,5,2,5709,Electric,1500,7,0,4,e4.jpg
99,714,5,3,5709,Induction,1500,7,0,4,i4.jpg
214,714,6,1,5710,Gas,1500,8,5,5,g5.jpg
77,714,6,2,5710,Electric,800,8,10,3,e3.jpg
108,714,6,3,5710,Induction,1500,8,0,4,i4.jpg
118,714,7,1,5711,Gas,500,7,5,4,g4.jpg
8,714,7,2,5711,Electric,1500,6,0,3,e3.jpg
165,714,7,3,5711,Induction,500,6,0,5,i5.jpg
49,714,8,1,5712,Gas,800,8,5,3,g3.jpg
137,714,8,2,5712,Electric,500,6,10,4,e4.jpg
132,714,8,3,5712,Induction,800,8,5,4,i4.jpg
55,715,1,1,5713,Gas,500,6,10,3,g3.jpg
41,715,1,2,5713,Electric,800,7,5,3,e3.jpg
147,715,1,3,5713,Induction,500,7,10,4,i4.jpg
10,715,2,1,5714,Gas,500,7,0,3,g3.jpg
131,715,2,2,5714,Electric,800,8,5,4,e4.jpg
213,715,2,3,5714,Induction,800,8,5,5,i5.jpg
124,715,3,1,5715,Gas,1500,7,5,4,g4.jpg
71,715,3,2,5715,Electric,1500,7,10,3,e3.jpg
105,715,3,3,5715,Induction,800,8,0,4,i4.jpg
202,715,4,1,5716,Gas,800,7,5,5,g5.jpg
173,715,4,2,5716,Electric,500,7,0,5,e5.jpg
45,715,4,3,5716,Induction,1500,7,5,3,i3.jpg
43,715,5,1,5717,Gas,1500,7,5,3,g3.jpg
140,715,5,2,5717,Electric,800,6,10,4,e4.jpg
183,715,5,3,5717,Induction,500,8,0,5,i5.jpg
181,715,6,1,5718,Gas,500,8,0,5,g5.jpg
170,715,6,2,5718,Electric,1500,6,0,5,e5.jpg
15,715,6,3,5718,Induction,800,7,0,3,i3.jpg
235,715,7,1,5719,Gas,500,8,10,5,g5.jpg
26,715,7,2,5719,Electric,1500,8,0,3,e3.jpg
216,715,7,3,5719,Induction,1500,8,5,5,i5.jpg
88,715,8,1,5720,Gas,1500,6,0,4,g4.jpg
119,715,8,2,5720,Electric,500,7,5,4,e4.jpg
30,715,8,3,5720,Induction,500,6,5,3,i3.jpg
46,716,1,1,5721,Gas,500,8,5,3,g3.jpg
182,716,1,2,5721,Electric,500,8,0,5,e5.jpg
21,716,1,3,5721,Induction,500,8,0,3,i3.jpg
1,716,2,1,5722,Gas,500,6,0,3,g3.jpg
53,716,2,2,5722,Electric,1500,8,5,3,e3.jpg
51,716,2,3,5722,Induction,800,8,5,3,i3.jpg
85,716,3,1,5723,Gas,800,6,0,4,g4.jpg
23,716,3,2,5723,Electric,800,8,0,3,e3.jpg
204,716,3,3,5723,Induction,800,7,5,5,i5.jpg
148,716,4,1,5724,Gas,800,7,10,4,g4.jpg
155,716,4,2,5724,Electric,500,8,10,4,e4.jpg
186,716,4,3,5724,Induction,800,8,0,5,i5.jpg
13,716,5,1,5725,Gas,800,7,0,3,g3.jpg
98,716,5,2,5725,Electric,1500,7,0,4,e4.jpg
39,716,5,3,5725,Induction,500,7,5,3,i3.jpg
10,716,6,1,5726,Gas,500,7,0,3,g3.jpg
239,716,6,2,5726,Electric,800,8,10,5,e5.jpg
123,716,6,3,5726,Induction,800,7,5,4,i4.jpg
58,716,7,1,5727,Gas,800,6,10,3,g3.jpg
125,716,7,2,5727,Electric,1500,7,5,4,e4.jpg
240,716,7,3,5727,Induction,800,8,10,5,i5.jpg
100,716,8,1,5728,Gas,500,8,0,4,g4.jpg
206,716,8,2,5728,Electric,1500,7,5,5,e5.jpg
234,716,8,3,5728,Induction,1500,7,10,5,i5.jpg
208,717,1,1,5729,Gas,500,8,5,5,g5.jpg
113,717,1,2,5729,Electric,800,6,5,4,e4.jpg
60,717,1,3,5729,Induction,800,6,10,3,i3.jpg
1,717,2,1,5730,Gas,500,6,0,3,g3.jpg
110,717,2,2,5730,Electric,500,6,5,4,e4.jpg
198,717,2,3,5730,Induction,1500,6,5,5,i5.jpg
88,717,3,1,5731,Gas,1500,6,0,4,g4.jpg
14,717,3,2,5731,Electric,800,7,0,3,e3.jpg
12,717,3,3,5731,Induction,500,7,0,3,i3.jpg
154,717,4,1,5732,Gas,500,8,10,4,g4.jpg
74,717,4,2,5732,Electric,500,8,10,3,e3.jpg
165,717,4,3,5732,Induction,500,6,0,5,i5.jpg
172,717,5,1,5733,Gas,500,7,0,5,g5.jpg
155,717,5,2,5733,Electric,500,8,10,4,e4.jpg
129,717,5,3,5733,Induction,500,8,5,4,i4.jpg
172,717,6,1,5734,Gas,500,7,0,5,g5.jpg
185,717,6,2,5734,Electric,800,8,0,5,e5.jpg
198,717,6,3,5734,Induction,1500,6,5,5,i5.jpg
196,717,7,1,5735,Gas,1500,6,5,5,g5.jpg
5,717,7,2,5735,Electric,800,6,0,3,e3.jpg
228,717,7,3,5735,Induction,500,7,10,5,i5.jpg
220,717,8,1,5736,Gas,800,6,10,5,g5.jpg
128,717,8,2,5736,Electric,500,8,5,4,e4.jpg
60,717,8,3,5736,Induction,800,6,10,3,i3.jpg
190,718,1,1,5737,Gas,500,6,5,5,g5.jpg
50,718,1,2,5737,Electric,800,8,5,3,e3.jpg
63,718,1,3,5737,Induction,1500,6,10,3,i3.jpg
55,718,2,1,5738,Gas,500,6,10,3,g3.jpg
38,718,2,2,5738,Electric,500,7,5,3,e3.jpg
126,718,2,3,5738,Induction,1500,7,5,4,i4.jpg
91,718,3,1,5739,Gas,500,7,0,4,g4.jpg
29,718,3,2,5739,Electric,500,6,5,3,e3.jpg
93,718,3,3,5739,Induction,500,7,0,4,i4.jpg
55,718,4,1,5740,Gas,500,6,10,3,g3.jpg
200,718,4,2,5740,Electric,500,7,5,5,e5.jpg
225,718,4,3,5740,Induction,1500,6,10,5,i5.jpg
46,718,5,1,5741,Gas,500,8,5,3,g3.jpg
149,718,5,2,5741,Electric,800,7,10,4,e4.jpg
198,718,5,3,5741,Induction,1500,6,5,5,i5.jpg
34,718,6,1,5742,Gas,1500,6,5,3,g3.jpg
62,718,6,2,5742,Electric,1500,6,10,3,e3.jpg
174,718,6,3,5742,Induction,500,7,0,5,i5.jpg
58,718,7,1,5743,Gas,800,6,10,3,g3.jpg
155,718,7,2,5743,Electric,500,8,10,4,e4.jpg
132,718,7,3,5743,Induction,800,8,5,4,i4.jpg
16,718,8,1,5744,Gas,1500,7,0,3,g3.jpg
122,718,8,2,5744,Electric,800,7,5,4,e4.jpg
225,718,8,3,5744,Induction,1500,6,10,5,i5.jpg
61,719,1,1,5745,Gas,1500,6,10,3,g3.jpg
179,719,1,2,5745,Electric,1500,7,0,5,e5.jpg
93,719,1,3,5745,Induction,500,7,0,4,i4.jpg
13,719,2,1,5746,Gas,800,7,0,3,g3.jpg
95,719,2,2,5746,Electric,800,7,0,4,e4.jpg
138,719,2,3,5746,Induction,500,6,10,4,i4.jpg
22,719,3,1,5747,Gas,800,8,0,3,g3.jpg
224,719,3,2,5747,Electric,1500,6,10,5,e5.jpg
198,719,3,3,5747,Induction,1500,6,5,5,i5.jpg
151,719,4,1,5748,Gas,1500,7,10,4,g4.jpg
71,719,4,2,5748,Electric,1500,7,10,3,e3.jpg
108,719,4,3,5748,Induction,1500,8,0,4,i4.jpg
28,719,5,1,5749,Gas,500,6,5,3,g3.jpg
98,719,5,2,5749,Electric,1500,7,0,4,e4.jpg
138,719,5,3,5749,Induction,500,6,10,4,i4.jpg
97,719,6,1,5750,Gas,1500,7,0,4,g4.jpg
50,719,6,2,5750,Electric,800,8,5,3,e3.jpg
123,719,6,3,5750,Induction,800,7,5,4,i4.jpg
34,719,7,1,5751,Gas,1500,6,5,3,g3.jpg
95,719,7,2,5751,Electric,800,7,0,4,e4.jpg
156,719,7,3,5751,Induction,500,8,10,4,i4.jpg
145,719,8,1,5752,Gas,500,7,10,4,g4.jpg
149,719,8,2,5752,Electric,800,7,10,4,e4.jpg
207,719,8,3,5752,Induction,1500,7,5,5,i5.jpg
205,720,1,1,5753,Gas,1500,7,5,5,g5.jpg
158,720,1,2,5753,Electric,800,8,10,4,e4.jpg
66,720,1,3,5753,Induction,500,7,10,3,i3.jpg
181,720,2,1,5754,Gas,500,8,0,5,g5.jpg
215,720,2,2,5754,Electric,1500,8,5,5,e5.jpg
18,720,2,3,5754,Induction,1500,7,0,3,i3.jpg
157,720,3,1,5755,Gas,800,8,10,4,g4.jpg
155,720,3,2,5755,Electric,500,8,10,4,e4.jpg
60,720,3,3,5755,Induction,800,6,10,3,i3.jpg
55,720,4,1,5756,Gas,500,6,10,3,g3.jpg
152,720,4,2,5756,Electric,1500,7,10,4,e4.jpg
21,720,4,3,5756,Induction,500,8,0,3,i3.jpg
127,720,5,1,5757,Gas,500,8,5,4,g4.jpg
77,720,5,2,5757,Electric,800,8,10,3,e3.jpg
69,720,5,3,5757,Induction,800,7,10,3,i3.jpg
43,720,6,1,5758,Gas,1500,7,5,3,g3.jpg
14,720,6,2,5758,Electric,800,7,0,3,e3.jpg
105,720,6,3,5758,Induction,800,8,0,4,i4.jpg
175,720,7,1,5759,Gas,800,7,0,5,g5.jpg
140,720,7,2,5759,Electric,800,6,10,4,e4.jpg
84,720,7,3,5759,Induction,500,6,0,4,i4.jpg
73,720,8,1,5760,Gas,500,8,10,3,g3.jpg
8,720,8,2,5760,Electric,1500,6,0,3,e3.jpg
72,720,8,3,5760,Induction,1500,7,10,3,i3.jpg
1,721,1,1,5761,Gas,500,6,0,3,g3.jpg
197,721,1,2,5761,Electric,1500,6,5,5,e5.jpg
93,721,1,3,5761,Induction,500,7,0,4,i4.jpg
154,721,2,1,5762,Gas,500,8,10,4,g4.jpg
158,721,2,2,5762,Electric,800,8,10,4,e4.jpg
192,721,2,3,5762,Induction,500,6,5,5,i5.jpg
190,721,3,1,5763,Gas,500,6,5,5,g5.jpg
29,721,3,2,5763,Electric,500,6,5,3,e3.jpg
192,721,3,3,5763,Induction,500,6,5,5,i5.jpg
118,721,4,1,5764,Gas,500,7,5,4,g4.jpg
239,721,4,2,5764,Electric,800,8,10,5,e5.jpg
48,721,4,3,5764,Induction,500,8,5,3,i3.jpg
94,721,5,1,5765,Gas,800,7,0,4,g4.jpg
107,721,5,2,5765,Electric,1500,8,0,4,e4.jpg
234,721,5,3,5765,Induction,1500,7,10,5,i5.jpg
76,721,6,1,5766,Gas,800,8,10,3,g3.jpg
17,721,6,2,5766,Electric,1500,7,0,3,e3.jpg
18,721,6,3,5766,Induction,1500,7,0,3,i3.jpg
52,721,7,1,5767,Gas,1500,8,5,3,g3.jpg
23,721,7,2,5767,Electric,800,8,0,3,e3.jpg
18,721,7,3,5767,Induction,1500,7,0,3,i3.jpg
31,721,8,1,5768,Gas,800,6,5,3,g3.jpg
50,721,8,2,5768,Electric,800,8,5,3,e3.jpg
231,721,8,3,5768,Induction,800,7,10,5,i5.jpg
160,722,1,1,5769,Gas,1500,8,10,4,g4.jpg
191,722,1,2,5769,Electric,500,6,5,5,e5.jpg
123,722,1,3,5769,Induction,800,7,5,4,i4.jpg
232,722,2,1,5770,Gas,1500,7,10,5,g5.jpg
56,722,2,2,5770,Electric,500,6,10,3,e3.jpg
51,722,2,3,5770,Induction,800,8,5,3,i3.jpg
178,722,3,1,5771,Gas,1500,7,0,5,g5.jpg
35,722,3,2,5771,Electric,1500,6,5,3,e3.jpg
231,722,3,3,5771,Induction,800,7,10,5,i5.jpg
115,722,4,1,5772,Gas,1500,6,5,4,g4.jpg
5,722,4,2,5772,Electric,800,6,0,3,e3.jpg
48,722,4,3,5772,Induction,500,8,5,3,i3.jpg
100,722,5,1,5773,Gas,500,8,0,4,g4.jpg
200,722,5,2,5773,Electric,500,7,5,5,e5.jpg
36,722,5,3,5773,Induction,1500,6,5,3,i3.jpg
79,722,6,1,5774,Gas,1500,8,10,3,g3.jpg
14,722,6,2,5774,Electric,800,7,0,3,e3.jpg
198,722,6,3,5774,Induction,1500,6,5,5,i5.jpg
154,722,7,1,5775,Gas,500,8,10,4,g4.jpg
161,722,7,2,5775,Electric,1500,8,10,4,e4.jpg
3,722,7,3,5775,Induction,500,6,0,3,i3.jpg
70,722,8,1,5776,Gas,1500,7,10,3,g3.jpg
140,722,8,2,5776,Electric,800,6,10,4,e4.jpg
204,722,8,3,5776,Induction,800,7,5,5,i5.jpg
94,723,1,1,5777,Gas,800,7,0,4,g4.jpg
56,723,1,2,5777,Electric,500,6,10,3,e3.jpg
210,723,1,3,5777,Induction,500,8,5,5,i5.jpg
28,723,2,1,5778,Gas,500,6,5,3,g3.jpg
38,723,2,2,5778,Electric,500,7,5,3,e3.jpg
156,723,2,3,5778,Induction,500,8,10,4,i4.jpg
10,723,3,1,5779,Gas,500,7,0,3,g3.jpg
146,723,3,2,5779,Electric,500,7,10,4,e4.jpg
36,723,3,3,5779,Induction,1500,6,5,3,i3.jpg
19,723,4,1,5780,Gas,500,8,0,3,g3.jpg
191,723,4,2,5780,Electric,500,6,5,5,e5.jpg
234,723,4,3,5780,Induction,1500,7,10,5,i5.jpg
151,723,5,1,5781,Gas,1500,7,10,4,g4.jpg
35,723,5,2,5781,Electric,1500,6,5,3,e3.jpg
228,723,5,3,5781,Induction,500,7,10,5,i5.jpg
130,723,6,1,5782,Gas,800,8,5,4,g4.jpg
89,723,6,2,5782,Electric,1500,6,0,4,e4.jpg
120,723,6,3,5782,Induction,500,7,5,4,i4.jpg
229,723,7,1,5783,Gas,800,7,10,5,g5.jpg
182,723,7,2,5783,Electric,500,8,0,5,e5.jpg
204,723,7,3,5783,Induction,800,7,5,5,i5.jpg
118,723,8,1,5784,Gas,500,7,5,4,g4.jpg
209,723,8,2,5784,Electric,500,8,5,5,e5.jpg
126,723,8,3,5784,Induction,1500,7,5,4,i4.jpg
202,724,1,1,5785,Gas,800,7,5,5,g5.jpg
197,724,1,2,5785,Electric,1500,6,5,5,e5.jpg
165,724,1,3,5785,Induction,500,6,0,5,i5.jpg
196,724,2,1,5786,Gas,1500,6,5,5,g5.jpg
77,724,2,2,5786,Electric,800,8,10,3,e3.jpg
183,724,2,3,5786,Induction,500,8,0,5,i5.jpg
13,724,3,1,5787,Gas,800,7,0,3,g3.jpg
53,724,3,2,5787,Electric,1500,8,5,3,e3.jpg
243,724,3,3,5787,Induction,1500,8,10,5,i5.jpg
157,724,4,1,5788,Gas,800,8,10,4,g4.jpg
74,724,4,2,5788,Electric,500,8,10,3,e3.jpg
240,724,4,3,5788,Induction,800,8,10,5,i5.jpg
181,724,5,1,5789,Gas,500,8,0,5,g5.jpg
107,724,5,2,5789,Electric,1500,8,0,4,e4.jpg
243,724,5,3,5789,Induction,1500,8,10,5,i5.jpg
109,724,6,1,5790,Gas,500,6,5,4,g4.jpg
122,724,6,2,5790,Electric,800,7,5,4,e4.jpg
213,724,6,3,5790,Induction,800,8,5,5,i5.jpg
217,724,7,1,5791,Gas,500,6,10,5,g5.jpg
212,724,7,2,5791,Electric,800,8,5,5,e5.jpg
6,724,7,3,5791,Induction,800,6,0,3,i3.jpg
40,724,8,1,5792,Gas,800,7,5,3,g3.jpg
233,724,8,2,5792,Electric,1500,7,10,5,e5.jpg
75,724,8,3,5792,Induction,500,8,10,3,i3.jpg
145,725,1,1,5793,Gas,500,7,10,4,g4.jpg
209,725,1,2,5793,Electric,500,8,5,5,e5.jpg
36,725,1,3,5793,Induction,1500,6,5,3,i3.jpg
4,725,2,1,5794,Gas,800,6,0,3,g3.jpg
41,725,2,2,5794,Electric,800,7,5,3,e3.jpg
54,725,2,3,5794,Induction,1500,8,5,3,i3.jpg
157,725,3,1,5795,Gas,800,8,10,4,g4.jpg
74,725,3,2,5795,Electric,500,8,10,3,e3.jpg
183,725,3,3,5795,Induction,500,8,0,5,i5.jpg
10,725,4,1,5796,Gas,500,7,0,3,g3.jpg
230,725,4,2,5796,Electric,800,7,10,5,e5.jpg
66,725,4,3,5796,Induction,500,7,10,3,i3.jpg
10,725,5,1,5797,Gas,500,7,0,3,g3.jpg
113,725,5,2,5797,Electric,800,6,5,4,e4.jpg
129,725,5,3,5797,Induction,500,8,5,4,i4.jpg
4,725,6,1,5798,Gas,800,6,0,3,g3.jpg
143,725,6,2,5798,Electric,1500,6,10,4,e4.jpg
243,725,6,3,5798,Induction,1500,8,10,5,i5.jpg
97,725,7,1,5799,Gas,1500,7,0,4,g4.jpg
233,725,7,2,5799,Electric,1500,7,10,5,e5.jpg
66,725,7,3,5799,Induction,500,7,10,3,i3.jpg
82,725,8,1,5800,Gas,500,6,0,4,g4.jpg
185,725,8,2,5800,Electric,800,8,0,5,e5.jpg
132,725,8,3,5800,Induction,800,8,5,4,i4.jpg
217,726,1,1,5801,Gas,500,6,10,5,g5.jpg
128,726,1,2,5801,Electric,500,8,5,4,e4.jpg
120,726,1,3,5801,Induction,500,7,5,4,i4.jpg
178,726,2,1,5802,Gas,1500,7,0,5,g5.jpg
200,726,2,2,5802,Electric,500,7,5,5,e5.jpg
42,726,2,3,5802,Induction,800,7,5,3,i3.jpg
97,726,3,1,5803,Gas,1500,7,0,4,g4.jpg
107,726,3,2,5803,Electric,1500,8,0,4,e4.jpg
9,726,3,3,5803,Induction,1500,6,0,3,i3.jpg
124,726,4,1,5804,Gas,1500,7,5,4,g4.jpg
5,726,4,2,5804,Electric,800,6,0,3,e3.jpg
51,726,4,3,5804,Induction,800,8,5,3,i3.jpg
64,726,5,1,5805,Gas,500,7,10,3,g3.jpg
47,726,5,2,5805,Electric,500,8,5,3,e3.jpg
93,726,5,3,5805,Induction,500,7,0,4,i4.jpg
73,726,6,1,5806,Gas,500,8,10,3,g3.jpg
236,726,6,2,5806,Electric,500,8,10,5,e5.jpg
15,726,6,3,5806,Induction,800,7,0,3,i3.jpg
46,726,7,1,5807,Gas,500,8,5,3,g3.jpg
41,726,7,2,5807,Electric,800,7,5,3,e3.jpg
213,726,7,3,5807,Induction,800,8,5,5,i5.jpg
145,726,8,1,5808,Gas,500,7,10,4,g4.jpg
209,726,8,2,5808,Electric,500,8,5,5,e5.jpg
21,726,8,3,5808,Induction,500,8,0,3,i3.jpg
10,727,1,1,5809,Gas,500,7,0,3,g3.jpg
203,727,1,2,5809,Electric,800,7,5,5,e5.jpg
108,727,1,3,5809,Induction,1500,8,0,4,i4.jpg
85,727,2,1,5810,Gas,800,6,0,4,g4.jpg
179,727,2,2,5810,Electric,1500,7,0,5,e5.jpg
234,727,2,3,5810,Induction,1500,7,10,5,i5.jpg
112,727,3,1,5811,Gas,800,6,5,4,g4.jpg
